Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
CA-2019-148068		18/09/2019		25/09/2019		Standard Class		MM-18280		Muhammed MacIntyre		Corporate		United States		New York City		New York		10035		East		OFF-PA-10001639		19.4		3		0		9.3		Chuck Magee
CA-2019-148068		18/09/2019		25/09/2019		Standard Class		MM-18280		Muhammed MacIntyre		Corporate		United States		New York City		New York		10035		East		FUR-FU-10002268		9.8		2		0		3.2		Chuck Magee
CA-2019-148138		29/09/2019		03/10/2019		Standard Class		ME-18010		Michelle Ellison		Corporate		United States		Marion		Ohio		43302		East		OFF-ST-10000563		51.2		2		0.2		-6.4		Chuck Magee
CA-2019-148355		24/12/2019		28/12/2019		Standard Class		NC-18535		Nick Crebassa		Corporate		United States		New Bedford		Massachusetts		2740		East		OFF-PA-10001972		19.4		3		0		9.3		Chuck Magee
CA-2019-148355		24/12/2019		28/12/2019		Standard Class		NC-18535		Nick Crebassa		Corporate		United States		New Bedford		Massachusetts		2740		East		OFF-BI-10000201		12.3		5		0		6.2		Chuck Magee
CA-2019-148691		03/12/2019		09/12/2019		Standard Class		CS-12460		Chuck Sachs		Consumer		United States		New York City		New York		10009		East		OFF-BI-10001524		83.9		5		0.2		29.4		Chuck Magee
CA-2019-148691		03/12/2019		09/12/2019		Standard Class		CS-12460		Chuck Sachs		Consumer		United States		New York City		New York		10009		East		OFF-BI-10001553		14.6		2		0.2		5.1		Chuck Magee
CA-2019-148691		03/12/2019		09/12/2019		Standard Class		CS-12460		Chuck Sachs		Consumer		United States		New York City		New York		10009		East		TEC-PH-10000576		137		1		0		37		Chuck Magee
CA-2019-148691		03/12/2019		09/12/2019		Standard Class		CS-12460		Chuck Sachs		Consumer		United States		New York City		New York		10009		East		OFF-LA-10001317		3.1		1		0		1.5		Chuck Magee
CA-2019-148929		07/09/2019		11/09/2019		Standard Class		SP-20620		Stefania Perrino		Corporate		United States		New York City		New York		10011		East		OFF-ST-10003282		478.1		8		0		133.9		Chuck Magee
CA-2019-149181		08/05/2019		12/05/2019		Standard Class		MD-17350		Maribeth Dona		Consumer		United States		Columbus		Ohio		43229		East		FUR-CH-10004540		48		2		0.3		-2.1		Chuck Magee
CA-2019-149489		24/04/2019		27/04/2019		First Class		DK-12835		Damala Kotsonis		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-AP-10002495		99.3		2		0.2		12.4		Chuck Magee
CA-2019-149489		24/04/2019		27/04/2019		First Class		DK-12835		Damala Kotsonis		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10002813		1.2		2		0.7		-1		Chuck Magee
CA-2019-149489		24/04/2019		27/04/2019		First Class		DK-12835		Damala Kotsonis		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10002414		7.5		2		0.7		-5.8		Chuck Magee
CA-2019-149888		07/11/2019		13/11/2019		Standard Class		EP-13915		Emily Phan		Consumer		United States		Philadelphia		Pennsylvania		19120		East		TEC-PH-10003811		360		5		0.4		-72		Chuck Magee
CA-2019-149888		07/11/2019		13/11/2019		Standard Class		EP-13915		Emily Phan		Consumer		United States		Philadelphia		Pennsylvania		19120		East		FUR-TA-10000849		350.4		4		0.4		-140.1		Chuck Magee
CA-2019-149895		08/09/2019		12/09/2019		Standard Class		EB-14110		Eugene Barchas		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10002200		258.5		2		0.4		-47.4		Chuck Magee
CA-2019-150091		12/10/2019		16/10/2019		Standard Class		NP-18670		Nora Paige		Consumer		United States		Lakewood		New Jersey		8701		East		TEC-AC-10002167		45		3		0		5		Chuck Magee
CA-2019-150091		12/10/2019		16/10/2019		Standard Class		NP-18670		Nora Paige		Consumer		United States		Lakewood		New Jersey		8701		East		OFF-FA-10000621		17.9		5		0		8.8		Chuck Magee
CA-2019-150091		12/10/2019		16/10/2019		Standard Class		NP-18670		Nora Paige		Consumer		United States		Lakewood		New Jersey		8701		East		FUR-FU-10004053		40.5		2		0		17.4		Chuck Magee
CA-2019-150091		12/10/2019		16/10/2019		Standard Class		NP-18670		Nora Paige		Consumer		United States		Lakewood		New Jersey		8701		East		FUR-BO-10003404		2154.9		5		0		129.3		Chuck Magee
CA-2019-150623		10/04/2019		14/04/2019		Standard Class		DB-13360		Dennis Bolton		Home Office		United States		Waterbury		Connecticut		6708		East		TEC-AC-10004571		100		1		0		42		Chuck Magee
CA-2019-150623		10/04/2019		14/04/2019		Standard Class		DB-13360		Dennis Bolton		Home Office		United States		Waterbury		Connecticut		6708		East		OFF-ST-10003692		286.1		5		0		71.5		Chuck Magee
CA-2019-150707		14/10/2019		19/10/2019		Standard Class		EL-13735		Ed Ludwig		Home Office		United States		Columbia		Maryland		21044		East		OFF-BI-10001078		37.7		7		0		18.5		Chuck Magee
CA-2019-151176		13/02/2019		20/02/2019		Standard Class		SV-20785		Stewart Visinsky		Consumer		United States		Baltimore		Maryland		21215		East		OFF-SU-10001165		25		3		0		6.5		Chuck Magee
CA-2019-151176		13/02/2019		20/02/2019		Standard Class		SV-20785		Stewart Visinsky		Consumer		United States		Baltimore		Maryland		21215		East		OFF-AR-10000614		10.7		3		0		2.8		Chuck Magee
CA-2019-151484		20/04/2019		23/04/2019		First Class		CV-12805		Cynthia Voltz		Corporate		United States		Philadelphia		Pennsylvania		19120		East		FUR-FU-10001876		52		2		0.2		10.4		Chuck Magee
CA-2019-151484		20/04/2019		23/04/2019		First Class		CV-12805		Cynthia Voltz		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-ST-10002370		51.3		3		0.2		5.8		Chuck Magee
CA-2019-151484		20/04/2019		23/04/2019		First Class		CV-12805		Cynthia Voltz		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-ST-10000142		332.7		1		0.2		33.3		Chuck Magee
CA-2019-151484		20/04/2019		23/04/2019		First Class		CV-12805		Cynthia Voltz		Corporate		United States		Philadelphia		Pennsylvania		19120		East		FUR-FU-10004671		42.4		3		0.2		9.5		Chuck Magee
CA-2019-151596		08/10/2019		11/10/2019		First Class		BP-11050		Barry Pond		Corporate		United States		Cranston		Rhode Island		2920		East		OFF-ST-10001837		42.8		1		0		11.1		Chuck Magee
CA-2019-151799		14/12/2019		18/12/2019		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Lawrence		Massachusetts		1841		East		TEC-CO-10002313		1200		2		0		468		Chuck Magee
CA-2019-151799		14/12/2019		18/12/2019		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-ST-10002790		73.8		1		0		2.2		Chuck Magee
CA-2019-151799		14/12/2019		18/12/2019		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-SU-10001664		25.7		3		0		6.7		Chuck Magee
CA-2019-151799		14/12/2019		18/12/2019		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-FA-10001332		17.3		6		0		8.1		Chuck Magee
CA-2019-151799		14/12/2019		18/12/2019		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Lawrence		Massachusetts		1841		East		FUR-TA-10003473		526.6		2		0.3		-52.7		Chuck Magee
CA-2019-151911		30/04/2019		05/05/2019		Second Class		DL-13495		Dionis Lloyd		Corporate		United States		New York City		New York		10024		East		OFF-EN-10002986		63		4		0		28.3		Chuck Magee
CA-2019-151981		06/08/2019		12/08/2019		Standard Class		GM-14455		Gary Mitchum		Home Office		United States		Concord		New Hampshire		3301		East		TEC-PH-10003601		825		5		0		247.5		Chuck Magee
CA-2019-151981		06/08/2019		12/08/2019		Standard Class		GM-14455		Gary Mitchum		Home Office		United States		Concord		New Hampshire		3301		East		OFF-LA-10002195		24.6		8		0		11.8		Chuck Magee
CA-2019-151981		06/08/2019		12/08/2019		Standard Class		GM-14455		Gary Mitchum		Home Office		United States		Concord		New Hampshire		3301		East		OFF-AR-10000380		227.9		6		0		68.4		Chuck Magee
CA-2019-152135		16/03/2019		18/03/2019		Second Class		MG-17650		Matthew Grinstein		Home Office		United States		Lakewood		Ohio		44107		East		TEC-PH-10003505		445.4		8		0.4		-81.7		Chuck Magee
CA-2019-152198		09/09/2019		10/09/2019		First Class		JD-16015		Joy Daniels		Consumer		United States		Toledo		Ohio		43615		East		OFF-LA-10000443		17.7		6		0.2		6		Chuck Magee
CA-2019-152198		09/09/2019		10/09/2019		First Class		JD-16015		Joy Daniels		Consumer		United States		Toledo		Ohio		43615		East		OFF-BI-10003669		4.9		3		0.7		-3.6		Chuck Magee
CA-2019-152198		09/09/2019		10/09/2019		First Class		JD-16015		Joy Daniels		Consumer		United States		Toledo		Ohio		43615		East		OFF-BI-10001628		6.3		2		0.7		-5.2		Chuck Magee
CA-2019-152205		28/09/2019		05/10/2019		Standard Class		SF-20965		Sylvia Foulston		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10004094		2.7		1		0.7		-1.9		Chuck Magee
CA-2019-152226		12/05/2019		16/05/2019		Standard Class		JH-15910		Jonathan Howell		Consumer		United States		Cincinnati		Ohio		45231		East		OFF-LA-10000443		5.9		2		0.2		2		Chuck Magee
CA-2019-152261		02/03/2019		06/03/2019		Standard Class		JA-15970		Joseph Airdo		Consumer		United States		Cuyahoga Falls		Ohio		44221		East		OFF-BI-10002353		18.5		4		0.7		-12.4		Chuck Magee
CA-2019-152436		08/12/2019		10/12/2019		Second Class		CW-11905		Carl Weiss		Home Office		United States		Cranston		Rhode Island		2920		East		OFF-ST-10000036		592.7		6		0		160		Chuck Magee
CA-2019-152695		10/12/2019		10/12/2019		Same Day		CC-12220		Chris Cortes		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-EN-10004030		10.9		3		0		5.1		Chuck Magee
CA-2019-152695		10/12/2019		10/12/2019		Same Day		CC-12220		Chris Cortes		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-AP-10000026		426.8		7		0		123.8		Chuck Magee
CA-2019-152807		30/10/2019		03/11/2019		Standard Class		MC-18100		Mick Crebagga		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-PA-10004355		20.7		4		0.2		7.3		Chuck Magee
CA-2019-152807		30/10/2019		03/11/2019		Standard Class		MC-18100		Mick Crebagga		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10004415		7.2		2		0.2		1		Chuck Magee
CA-2019-152807		30/10/2019		03/11/2019		Standard Class		MC-18100		Mick Crebagga		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-ST-10002486		11.2		2		0.2		-2.5		Chuck Magee
CA-2019-152807		30/10/2019		03/11/2019		Standard Class		MC-18100		Mick Crebagga		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-AC-10001142		442.4		7		0.2		-55.3		Chuck Magee
CA-2019-152856		08/09/2019		10/09/2019		Second Class		RS-19765		Roland Schwarz		Corporate		United States		Marion		Ohio		43302		East		TEC-AC-10004864		116.8		4		0.2		33.6		Chuck Magee
CA-2019-152912		09/11/2019		12/11/2019		Second Class		BM-11650		Brian Moss		Corporate		United States		Columbia		Maryland		21044		East		OFF-BI-10004728		9.6		2		0		4.4		Chuck Magee
CA-2019-152912		09/11/2019		12/11/2019		Second Class		BM-11650		Brian Moss		Corporate		United States		Columbia		Maryland		21044		East		TEC-AC-10004666		826.6		3		0		355.4		Chuck Magee
CA-2019-152912		09/11/2019		12/11/2019		Second Class		BM-11650		Brian Moss		Corporate		United States		Columbia		Maryland		21044		East		OFF-ST-10003208		1633.1		9		0		473.6		Chuck Magee
CA-2019-152912		09/11/2019		12/11/2019		Second Class		BM-11650		Brian Moss		Corporate		United States		Columbia		Maryland		21044		East		OFF-ST-10003208		544.4		3		0		157.9		Chuck Magee
CA-2019-152961		15/01/2019		19/01/2019		Standard Class		SC-20095		Sanjit Chand		Consumer		United States		Quincy		Massachusetts		2169		East		OFF-PA-10004675		12.7		2		0		5.8		Chuck Magee
CA-2019-152975		14/09/2019		16/09/2019		First Class		RB-19705		Roger Barcio		Home Office		United States		New York City		New York		10035		East		TEC-PH-10004586		1079.8		3		0		324		Chuck Magee
CA-2019-152975		14/09/2019		16/09/2019		First Class		RB-19705		Roger Barcio		Home Office		United States		New York City		New York		10035		East		OFF-ST-10001370		71		1		0		3.5		Chuck Magee
CA-2019-152975		14/09/2019		16/09/2019		First Class		RB-19705		Roger Barcio		Home Office		United States		New York City		New York		10035		East		OFF-AR-10001988		29.9		5		0		8.7		Chuck Magee
CA-2019-152975		14/09/2019		16/09/2019		First Class		RB-19705		Roger Barcio		Home Office		United States		New York City		New York		10035		East		FUR-CH-10003298		589.4		5		0.1		-6.5		Chuck Magee
CA-2019-153045		19/01/2019		24/01/2019		Second Class		NS-18505		Neola Schneider		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10001817		429.6		2		0.4		-93.1		Chuck Magee
CA-2019-153045		19/01/2019		24/01/2019		Second Class		NS-18505		Neola Schneider		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10002759		32		2		0.2		6.4		Chuck Magee
CA-2019-153045		19/01/2019		24/01/2019		Second Class		NS-18505		Neola Schneider		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-CH-10000309		887.3		3		0.3		-63.4		Chuck Magee
CA-2019-153045		19/01/2019		24/01/2019		Second Class		NS-18505		Neola Schneider		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-PA-10003673		21.7		4		0.2		7.1		Chuck Magee
CA-2019-153843		13/03/2019		15/03/2019		First Class		SC-20380		Shahid Collister		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-BI-10002353		30.9		2		0		15.4		Chuck Magee
CA-2019-153843		13/03/2019		15/03/2019		First Class		SC-20380		Shahid Collister		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-AP-10001564		465.2		2		0		120.9		Chuck Magee
CA-2019-153843		13/03/2019		15/03/2019		First Class		SC-20380		Shahid Collister		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-PA-10003673		27.1		4		0		12.5		Chuck Magee
CA-2019-153871		11/12/2019		17/12/2019		Standard Class		RB-19435		Richard Bierner		Consumer		United States		Plainfield		New Jersey		7060		East		OFF-BI-10004209		40.2		5		0		18.1		Chuck Magee
CA-2019-153871		11/12/2019		17/12/2019		Standard Class		RB-19435		Richard Bierner		Consumer		United States		Plainfield		New Jersey		7060		East		OFF-BI-10004600		736		2		0		331.2		Chuck Magee
CA-2019-153871		11/12/2019		17/12/2019		Standard Class		RB-19435		Richard Bierner		Consumer		United States		Plainfield		New Jersey		7060		East		OFF-AP-10003622		22.8		7		0		6.6		Chuck Magee
CA-2019-154109		06/11/2019		11/11/2019		Standard Class		ML-17410		Maris LaWare		Consumer		United States		Philadelphia		Pennsylvania		19143		East		FUR-CH-10003774		127.4		2		0.3		-30.9		Chuck Magee
CA-2019-154109		06/11/2019		11/11/2019		Standard Class		ML-17410		Maris LaWare		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-PA-10000157		48		3		0.2		16.2		Chuck Magee
CA-2019-154137		11/11/2019		17/11/2019		Standard Class		MT-17815		Meg Tillman		Consumer		United States		New York City		New York		10009		East		OFF-ST-10003324		35.5		1		0		0		Chuck Magee
CA-2019-154760		09/01/2019		13/01/2019		Standard Class		BP-11290		Beth Paige		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-BI-10004632		274.5		3		0.7		-228.7		Chuck Magee
CA-2019-154935		24/12/2019		29/12/2019		Standard Class		AR-10540		Andy Reiter		Consumer		United States		New York City		New York		10024		East		OFF-BI-10003708		17.9		3		0.2		5.6		Chuck Magee
CA-2019-155075		02/12/2019		09/12/2019		Standard Class		GW-14605		Giulietta Weimer		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-BI-10003650		631.2		4		0.7		-462.9		Chuck Magee
CA-2019-155152		07/07/2019		09/07/2019		Second Class		MP-17965		Michael Paige		Corporate		United States		Warwick		Rhode Island		2886		East		TEC-AC-10004353		252		4		0		93.2		Chuck Magee
CA-2019-155607		26/11/2019		30/11/2019		Standard Class		FG-14260		Frank Gastineau		Home Office		United States		New York City		New York		10009		East		OFF-AP-10001962		58.7		7		0		14.7		Chuck Magee
CA-2019-155607		26/11/2019		30/11/2019		Standard Class		FG-14260		Frank Gastineau		Home Office		United States		New York City		New York		10009		East		OFF-BI-10003364		93.3		4		0.2		32.7		Chuck Magee
CA-2019-155621		08/11/2019		13/11/2019		Standard Class		KN-16450		Kean Nguyen		Corporate		United States		Baltimore		Maryland		21215		East		FUR-FU-10003535		274.2		10		0		112.4		Chuck Magee
CA-2019-155740		30/07/2019		02/08/2019		First Class		TC-21475		Tony Chapman		Home Office		United States		Lakewood		Ohio		44107		East		OFF-BI-10001071		76.8		4		0.7		-53.7		Chuck Magee
CA-2019-155957		26/11/2019		30/11/2019		Standard Class		CC-12610		Corey Catlett		Corporate		United States		Columbus		Ohio		43229		East		OFF-AP-10002082		52.3		3		0.2		9.8		Chuck Magee
CA-2019-155957		26/11/2019		30/11/2019		Standard Class		CC-12610		Corey Catlett		Corporate		United States		Columbus		Ohio		43229		East		OFF-AP-10004708		213.1		7		0.2		24		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-BI-10000301		3.9		2		0.7		-2.6		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-MA-10002930		12.6		1		0.7		-18		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-CH-10002372		113.4		2		0.3		-29.2		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-BI-10003707		18.3		4		0.7		-12.2		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10001057		127.9		8		0.2		4.8		Chuck Magee
CA-2019-156237		14/09/2019		15/09/2019		First Class		PS-18760		Pamela Stobb		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-MA-10001681		241.2		2		0.7		-168.8		Chuck Magee
CA-2019-156363		22/10/2019		28/10/2019		Standard Class		ML-17395		Marina Lichtenstein		Corporate		United States		Philadelphia		Pennsylvania		19134		East		TEC-PH-10003988		32.7		5		0.4		-6.5		Chuck Magee
CA-2019-156363		22/10/2019		28/10/2019		Standard Class		ML-17395		Marina Lichtenstein		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-EN-10003068		31.7		4		0.2		11.1		Chuck Magee
CA-2019-156412		04/12/2019		08/12/2019		Standard Class		CM-12160		Charles McCrossin		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10004364		5.3		3		0.7		-4.5		Chuck Magee
CA-2019-156664		18/12/2019		23/12/2019		Standard Class		BP-11290		Beth Paige		Consumer		United States		Columbus		Ohio		43229		East		OFF-BI-10004209		7.2		3		0.7		-6		Chuck Magee
CA-2019-156664		18/12/2019		23/12/2019		Standard Class		BP-11290		Beth Paige		Consumer		United States		Columbus		Ohio		43229		East		OFF-FA-10002988		4.8		3		0.2		1.7		Chuck Magee
CA-2019-156664		18/12/2019		23/12/2019		Standard Class		BP-11290		Beth Paige		Consumer		United States		Columbus		Ohio		43229		East		OFF-PA-10002222		91.4		5		0.2		29.7		Chuck Magee
CA-2019-156664		18/12/2019		23/12/2019		Standard Class		BP-11290		Beth Paige		Consumer		United States		Columbus		Ohio		43229		East		OFF-AP-10004487		130.1		2		0.2		13		Chuck Magee
CA-2019-156818		11/07/2019		13/07/2019		Second Class		JD-16015		Joy Daniels		Consumer		United States		New York City		New York		10009		East		TEC-AC-10002323		132.6		6		0		17.2		Chuck Magee
CA-2019-156895		08/05/2019		12/05/2019		Standard Class		DJ-13510		Don Jones		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-CH-10003535		128.1		3		0.3		-23.8		Chuck Magee
CA-2019-157112		23/04/2019		26/04/2019		First Class		GG-14650		Greg Guthrie		Corporate		United States		Columbus		Ohio		43229		East		OFF-BI-10000285		11.8		5		0.7		-7.8		Chuck Magee
CA-2019-157112		23/04/2019		26/04/2019		First Class		GG-14650		Greg Guthrie		Corporate		United States		Columbus		Ohio		43229		East		OFF-PA-10001804		5.3		1		0.2		1.9		Chuck Magee
CA-2019-157252		20/01/2019		23/01/2019		Second Class		CV-12805		Cynthia Voltz		Corporate		United States		New York City		New York		10024		East		FUR-CH-10003396		207.8		3		0.1		2.3		Chuck Magee
CA-2019-157413		01/06/2019		06/06/2019		Standard Class		BW-11065		Barry Weirich		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-ST-10002756		324.7		3		0.2		-77.1		Chuck Magee
CA-2019-157469		02/12/2019		07/12/2019		Standard Class		ES-14080		Erin Smith		Corporate		United States		Lakewood		Ohio		44107		East		OFF-AR-10001662		19.7		9		0.2		1.7		Chuck Magee
CA-2019-157469		02/12/2019		07/12/2019		Standard Class		ES-14080		Erin Smith		Corporate		United States		Lakewood		Ohio		44107		East		TEC-PH-10004531		151.2		2		0.4		-25.2		Chuck Magee
CA-2019-157651		10/12/2019		14/12/2019		Standard Class		HA-14920		Helen Andreada		Consumer		United States		Philadelphia		Pennsylvania		19120		East		TEC-AC-10003116		14.2		1		0.2		3.4		Chuck Magee
CA-2019-157980		07/12/2019		09/12/2019		First Class		SH-20395		Shahid Hopkins		Consumer		United States		Toledo		Ohio		43615		East		TEC-AC-10002567		128		2		0.2		25.6		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-AR-10000658		23.1		2		0		6.5		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		FUR-FU-10001196		11.5		2		0		3.5		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		FUR-TA-10001889		254.5		1		0.4		-93.3		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-AP-10000358		13		1		0		3.8		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-BI-10004970		26.4		8		0.2		8.9		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		TEC-PH-10003885		198		3		0		57.4		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-LA-10001641		18.9		6		0		9.1		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		FUR-CH-10003379		1282.4		5		0.1		213.7		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-AR-10004582		4.9		3		0		2.2		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		TEC-AC-10002842		238		2		0		38.1		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		TEC-AC-10000109		168		3		0		40.3		Chuck Magee
CA-2019-157987		02/09/2019		06/09/2019		Standard Class		AC-10615		Ann Chong		Corporate		United States		New York City		New York		10009		East		OFF-PA-10003893		17.1		4		0		7.7		Chuck Magee
CA-2019-158036		08/09/2019		14/09/2019		Standard Class		DB-13555		Dorothy Badders		Corporate		United States		Dublin		Ohio		43017		East		TEC-AC-10002558		9.1		1		0.2		1.7		Chuck Magee
CA-2019-158379		22/09/2019		26/09/2019		Second Class		JA-15970		Joseph Airdo		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10002498		5.6		1		0.7		-4.3		Chuck Magee
CA-2019-158379		22/09/2019		26/09/2019		Second Class		JA-15970		Joseph Airdo		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-SU-10002881		4663.7		7		0.2		-1049.3		Chuck Magee
CA-2019-158379		22/09/2019		26/09/2019		Second Class		JA-15970		Joseph Airdo		Consumer		United States		Philadelphia		Pennsylvania		19134		East		TEC-AC-10002926		80		2		0.2		23		Chuck Magee
CA-2019-158722		20/10/2019		26/10/2019		Standard Class		MA-17560		Matt Abelman		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10000176		45.5		3		0.2		15.9		Chuck Magee
CA-2019-159156		13/11/2019		16/11/2019		First Class		KB-16600		Ken Brennan		Corporate		United States		New York City		New York		10009		East		TEC-PH-10004389		630		5		0		163.8		Chuck Magee
CA-2019-159352		12/03/2019		17/03/2019		Standard Class		KB-16585		Ken Black		Corporate		United States		Lowell		Massachusetts		1852		East		TEC-PH-10004700		69.9		7		0		32.2		Chuck Magee
CA-2019-159793		25/08/2019		29/08/2019		Standard Class		SV-20365		Seth Vernon		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-BO-10001798		131		2		0.5		-89.1		Chuck Magee
CA-2019-160031		04/12/2019		07/12/2019		Second Class		LT-16765		Larry Tron		Consumer		United States		Fairfield		Ohio		45014		East		OFF-PA-10000241		74.4		3		0.2		23.2		Chuck Magee
CA-2019-160325		24/09/2019		24/09/2019		Same Day		BP-11095		Bart Pistole		Corporate		United States		Lawrence		Massachusetts		1841		East		TEC-PH-10000984		392		2		0		109.8		Chuck Magee
CA-2019-160325		24/09/2019		24/09/2019		Same Day		BP-11095		Bart Pistole		Corporate		United States		Lawrence		Massachusetts		1841		East		TEC-PH-10001944		437.9		3		0		131.4		Chuck Magee
CA-2019-160416		13/11/2019		18/11/2019		Second Class		AD-10180		Alan Dominguez		Home Office		United States		Yonkers		New York		10701		East		TEC-AC-10004114		164		4		0		70.5		Chuck Magee
CA-2019-160633		16/11/2019		21/11/2019		Standard Class		BS-11380		Bill Stewart		Corporate		United States		Bowling Green		Ohio		43402		East		TEC-CO-10002095		900		3		0.4		75		Chuck Magee
CA-2019-160633		16/11/2019		21/11/2019		Standard Class		BS-11380		Bill Stewart		Corporate		United States		Bowling Green		Ohio		43402		East		OFF-AR-10004022		86.4		3		0.2		5.4		Chuck Magee
CA-2019-160633		16/11/2019		21/11/2019		Standard Class		BS-11380		Bill Stewart		Corporate		United States		Bowling Green		Ohio		43402		East		TEC-AC-10002335		140		5		0.2		-1.7		Chuck Magee
CA-2019-160661		28/10/2019		01/11/2019		Standard Class		SA-20830		Sue Ann Reed		Consumer		United States		Everett		Massachusetts		2149		East		OFF-LA-10002475		21.9		3		0		10.3		Chuck Magee
CA-2019-160801		19/09/2019		19/09/2019		Same Day		FG-14260		Frank Gastineau		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10001132		4.8		3		0.7		-3.4		Chuck Magee
CA-2019-160962		28/04/2019		02/05/2019		Standard Class		MC-17605		Matt Connell		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-ST-10001325		8.4		1		0.2		0.7		Chuck Magee
